order_id,customer_id,address_id,order_date,order_status,total_amount,order_source,expected_delivery_date,coupon_discount
2666,6083,8229,15-09-2023,Delivered,10932.99,Mobile App,19-09-2023,10
2667,6491,8785,15-09-2023,Delivered,4590.18,Website,22-09-2023,0
2668,6863,9274,15-09-2023,Delivered,11577.87,Website,18-09-2023,0
2669,6912,9334,15-09-2023,Delivered,806.8,Website,19-09-2023,0
2670,7359,9943,15-09-2023,Delivered,2700.94,Website,17-09-2023,5
2671,7467,10094,15-09-2023,Delivered,414.94,Website,19-09-2023,0
2672,8792,11907,15-09-2023,Delivered,1491.12,Mobile App,21-09-2023,0
2673,9992,13523,15-09-2023,Confirmed,2393.44,Mobile App,20-09-2023,20
2674,1193,1617,16-09-2023,Pending,1647.68,Website,22-09-2023,5
2675,2193,2954,16-09-2023,Delivered,234.31,Mobile App,22-09-2023,10
2676,2377,3213,16-09-2023,Delivered,358.22,Website,18-09-2023,5
2677,3502,4723,16-09-2023,Confirmed,1742.94,Mobile App,23-09-2023,0
2678,6446,8721,16-09-2023,Delivered,866.63,Mobile App,18-09-2023,0
2679,6453,8730,16-09-2023,Delivered,956.43,Website,20-09-2023,20
2680,7287,9851,16-09-2023,Delivered,13216.61,Website,21-09-2023,10
2681,8063,10905,16-09-2023,Delivered,12698.83,Mobile App,20-09-2023,0
2682,9364,12676,16-09-2023,Delivered,5195.72,Mobile App,23-09-2023,10
2683,729,983,17-09-2023,Delivered,969.52,Mobile App,19-09-2023,0
2684,1882,2545,17-09-2023,Delivered,1823.35,Website,20-09-2023,0
2685,2319,3127,17-09-2023,Delivered,3272.57,Mobile App,21-09-2023,0
2686,3428,4614,17-09-2023,Delivered,419.19,Mobile App,24-09-2023,0
2687,6625,8955,17-09-2023,Delivered,3563.26,Mobile App,24-09-2023,0
2688,7265,9818,17-09-2023,Delivered,2440.83,Mobile App,21-09-2023,5
2689,181,248,18-09-2023,Delivered,1379.81,Mobile App,23-09-2023,0
2690,824,1120,18-09-2023,Delivered,3961.04,Mobile App,24-09-2023,5
2691,907,1228,18-09-2023,Delivered,5961.76,Website,20-09-2023,5
2692,987,1333,18-09-2023,Delivered,590.12,Mobile App,23-09-2023,20
2693,1094,1477,18-09-2023,Delivered,7710.6,Website,21-09-2023,5
2694,1529,2068,18-09-2023,Delivered,819.81,Website,25-09-2023,0
2695,3427,4613,18-09-2023,Delivered,1529.98,Mobile App,20-09-2023,0
2696,4256,5749,18-09-2023,Delivered,806.48,Website,22-09-2023,5
2697,4587,6191,18-09-2023,Confirmed,1399.77,Website,22-09-2023,0
2698,5291,7164,18-09-2023,Delivered,990.56,Mobile App,23-09-2023,0
2699,5863,7920,18-09-2023,Delivered,253.37,Website,21-09-2023,10
2700,6239,8440,18-09-2023,Delivered,2744.04,Website,25-09-2023,0
2701,6656,8998,18-09-2023,Confirmed,289.63,Website,21-09-2023,0
2702,9426,12771,18-09-2023,Delivered,1039.47,Website,25-09-2023,0
2703,522,710,19-09-2023,Delivered,390.59,Mobile App,22-09-2023,0
2704,1899,2570,19-09-2023,Delivered,6496.66,Website,23-09-2023,20
2705,2674,3601,19-09-2023,Delivered,293.5,Mobile App,24-09-2023,0
2706,4011,5413,19-09-2023,Shipped,2661.47,Website,23-09-2023,0
2707,4416,5966,19-09-2023,Delivered,6551.35,Mobile App,21-09-2023,0
2708,5538,7486,19-09-2023,Delivered,507.42,Website,25-09-2023,5
2709,5620,7602,19-09-2023,Delivered,8587.8,Website,21-09-2023,10
2710,8305,11234,19-09-2023,Delivered,1979.69,Mobile App,25-09-2023,0
2711,8720,11815,19-09-2023,Delivered,5259.93,Website,24-09-2023,0
2712,9043,12246,19-09-2023,Delivered,4044.72,Mobile App,22-09-2023,0
2713,9824,13301,19-09-2023,Delivered,420.52,Website,21-09-2023,0
2714,616,836,20-09-2023,Shipped,401.48,Mobile App,22-09-2023,0
2715,1212,1643,20-09-2023,Delivered,11429.35,Website,22-09-2023,0
2716,1905,2577,20-09-2023,Delivered,2294.57,Mobile App,25-09-2023,5
2717,3417,4597,20-09-2023,Delivered,5722.45,Mobile App,24-09-2023,0
2718,4199,5667,20-09-2023,Delivered,7625.05,Mobile App,24-09-2023,5
2719,4838,6531,20-09-2023,Delivered,2060.01,Mobile App,25-09-2023,20
2720,5891,7964,20-09-2023,Delivered,2642.87,Website,23-09-2023,5
2721,7049,9520,20-09-2023,Delivered,372.24,Mobile App,27-09-2023,10
2722,7952,10754,20-09-2023,Delivered,712.74,Mobile App,23-09-2023,0
2723,9271,12550,20-09-2023,Pending,1555.47,Website,26-09-2023,0
2724,4185,5646,21-09-2023,Delivered,3705.44,Website,28-09-2023,0
2725,5527,7473,21-09-2023,Delivered,1848.73,Website,27-09-2023,5
2726,6809,9198,21-09-2023,Delivered,361.12,Mobile App,25-09-2023,5
2727,6983,9427,21-09-2023,Delivered,2427.35,Website,28-09-2023,0
2728,7368,9954,21-09-2023,Delivered,2912.9,Mobile App,28-09-2023,0
2729,7623,10306,21-09-2023,Delivered,692.43,Website,25-09-2023,0
2730,8090,10943,21-09-2023,Delivered,6547.63,Website,28-09-2023,10
2731,319,434,22-09-2023,Delivered,7157.8,Website,25-09-2023,0
2732,3306,4454,22-09-2023,Delivered,5166.61,Mobile App,27-09-2023,0
2733,3332,4488,22-09-2023,Delivered,823.72,Mobile App,24-09-2023,10
2734,3809,5154,22-09-2023,Delivered,2125.44,Website,25-09-2023,0
2735,4574,6170,22-09-2023,Delivered,4422.85,Mobile App,24-09-2023,5
2736,5703,7717,22-09-2023,Delivered,2459.19,Website,26-09-2023,0
2737,6503,8803,22-09-2023,Delivered,7080.29,Website,24-09-2023,0
2738,85,111,23-09-2023,Delivered,493.62,Website,26-09-2023,0
2739,603,820,23-09-2023,Delivered,2935.59,Website,27-09-2023,0
2740,2135,2879,23-09-2023,Delivered,2414.13,Mobile App,29-09-2023,0
2741,2792,3768,23-09-2023,Delivered,474.88,Website,27-09-2023,0
2742,3518,4747,23-09-2023,Shipped,9994.46,Mobile App,28-09-2023,0
2743,5310,7189,23-09-2023,Shipped,843.05,Website,25-09-2023,0
2744,6009,8127,23-09-2023,Delivered,7662.23,Website,28-09-2023,0
2745,9233,12503,23-09-2023,Delivered,5381.31,Mobile App,28-09-2023,0
2746,503,686,24-09-2023,Delivered,544.43,Website,29-09-2023,10
2747,612,832,24-09-2023,Delivered,5001.14,Mobile App,01-10-2023,0
2748,862,1169,24-09-2023,Shipped,2512.03,Mobile App,27-09-2023,0
2749,1144,1552,24-09-2023,Confirmed,257.78,Mobile App,28-09-2023,20
2750,2637,3556,24-09-2023,Delivered,1899.75,Mobile App,01-10-2023,0
2751,4678,6316,24-09-2023,Delivered,1892.88,Mobile App,26-09-2023,0
2752,6139,8308,24-09-2023,Delivered,699.33,Website,30-09-2023,0
2753,6293,8508,24-09-2023,Delivered,936.86,Website,26-09-2023,5
2754,7496,10131,24-09-2023,Delivered,12846.81,Website,01-10-2023,0
2755,7597,10272,24-09-2023,Delivered,1416.6,Website,30-09-2023,5
2756,9506,12873,24-09-2023,Delivered,34607.74,Website,26-09-2023,0
2757,1823,2463,25-09-2023,Delivered,816.58,Website,30-09-2023,0
2758,2480,3346,25-09-2023,Delivered,1022.25,Website,28-09-2023,10
2759,2610,3520,25-09-2023,Delivered,717.36,Website,27-09-2023,0
2760,5907,7983,25-09-2023,Delivered,1170.6,Website,30-09-2023,0
2761,6428,8692,25-09-2023,Delivered,2135.11,Mobile App,27-09-2023,0
2762,6515,8817,25-09-2023,Delivered,591.44,Website,27-09-2023,0
2763,6814,9204,25-09-2023,Delivered,5895.82,Website,01-10-2023,0
2764,7895,10680,25-09-2023,Delivered,508.63,Website,01-10-2023,0
2765,8098,10954,25-09-2023,Delivered,6916.22,Mobile App,28-09-2023,0
2766,9728,13174,25-09-2023,Delivered,784.03,Website,02-10-2023,0
2767,9755,13206,25-09-2023,Delivered,850.81,Website,02-10-2023,5
2768,1320,1796,26-09-2023,Delivered,6928.44,Website,01-10-2023,0
2769,1657,2245,26-09-2023,Delivered,11964.31,Website,28-09-2023,5
2770,1727,2335,26-09-2023,Delivered,7955.98,Mobile App,02-10-2023,0
2771,3951,5335,26-09-2023,Shipped,2179.12,Website,28-09-2023,0
2772,4550,6140,26-09-2023,Delivered,7506.15,Website,03-10-2023,0
2773,4593,6201,26-09-2023,Delivered,1469.5,Website,28-09-2023,5
2774,5148,6962,26-09-2023,Delivered,992.24,Website,01-10-2023,0
2775,8309,11241,26-09-2023,Delivered,1068.84,Mobile App,02-10-2023,0
2776,468,639,27-09-2023,Pending,2456.13,Website,03-10-2023,0
2777,1579,2136,27-09-2023,Confirmed,1909.92,Website,04-10-2023,20
2778,2465,3326,27-09-2023,Delivered,915.27,Mobile App,29-09-2023,0
2779,2739,3692,27-09-2023,Delivered,938.66,Website,29-09-2023,0
2780,3708,5005,27-09-2023,Delivered,704.68,Mobile App,30-09-2023,0
2781,3785,5122,27-09-2023,Delivered,2369.64,Website,01-10-2023,0
2782,4997,6739,27-09-2023,Delivered,1578.54,Mobile App,30-09-2023,0
2783,8951,12124,27-09-2023,Delivered,1595.85,Website,02-10-2023,20
2784,9028,12228,27-09-2023,Delivered,2571.29,Mobile App,30-09-2023,10
2785,9473,12830,27-09-2023,Delivered,5470.25,Website,02-10-2023,0
2786,1179,1600,28-09-2023,Delivered,2090.15,Website,02-10-2023,0
2787,1689,2289,28-09-2023,Delivered,13550.43,Mobile App,05-10-2023,0
2788,1834,2479,28-09-2023,Delivered,1852.71,Website,03-10-2023,0
2789,3575,4821,28-09-2023,Delivered,2324.13,Website,03-10-2023,0
2790,4022,5426,28-09-2023,Delivered,1640.35,Website,02-10-2023,0
2791,4430,5987,28-09-2023,Delivered,1110.35,Website,03-10-2023,0
2792,5668,7669,28-09-2023,Shipped,1680.49,Website,03-10-2023,0
2793,6716,9075,28-09-2023,Delivered,1365.33,Website,02-10-2023,0
2794,8579,11624,28-09-2023,Delivered,1436.74,Mobile App,02-10-2023,0
2795,407,558,29-09-2023,Shipped,912.16,Mobile App,03-10-2023,20
2796,448,612,29-09-2023,Delivered,507.37,Website,06-10-2023,0
2797,515,700,29-09-2023,Delivered,13985.37,Website,02-10-2023,0
2798,2083,2814,29-09-2023,Delivered,15455.96,Mobile App,06-10-2023,10
2799,2538,3425,29-09-2023,Delivered,2038.83,Website,04-10-2023,0
2800,3877,5236,29-09-2023,Delivered,291.33,Website,01-10-2023,0
2801,4811,6499,29-09-2023,Pending,2566.45,Website,05-10-2023,5
2802,5423,7340,29-09-2023,Cancelled,1818.72,Mobile App,05-10-2023,10
2803,5619,7601,29-09-2023,Shipped,977.54,Website,01-10-2023,0
2804,6603,8930,29-09-2023,Confirmed,925.64,Website,02-10-2023,0
2805,6955,9386,29-09-2023,Confirmed,1804.23,Mobile App,05-10-2023,0
2806,307,414,30-09-2023,Shipped,2881.33,Website,02-10-2023,0
2807,700,943,30-09-2023,Delivered,11996.49,Website,02-10-2023,10
2808,1183,1604,30-09-2023,Shipped,257.87,Mobile App,02-10-2023,0
2809,1310,1778,30-09-2023,Delivered,2187.44,Mobile App,05-10-2023,0
2810,2521,3397,30-09-2023,Shipped,2877.4,Website,04-10-2023,0
2811,2903,3924,30-09-2023,Returned,442.02,Mobile App,07-10-2023,20
2812,3327,4482,30-09-2023,Shipped,502.25,Mobile App,04-10-2023,0
2813,4327,5844,30-09-2023,Delivered,4892.95,Website,07-10-2023,10
2814,6661,9005,30-09-2023,Delivered,4265.97,Website,04-10-2023,0
2815,7209,9740,30-09-2023,Delivered,2512.75,Website,07-10-2023,0
2816,7257,9806,30-09-2023,Cancelled,2177.87,Mobile App,06-10-2023,5
2817,7555,10213,30-09-2023,Delivered,363.64,Mobile App,02-10-2023,5
2818,8326,11267,30-09-2023,Delivered,7683.44,Website,05-10-2023,0
2819,8570,11612,30-09-2023,Delivered,3763.54,Website,05-10-2023,5
2820,8755,11859,30-09-2023,Delivered,907.34,Website,04-10-2023,20
2821,8990,12175,30-09-2023,Delivered,4123.82,Mobile App,04-10-2023,0
2822,9351,12662,30-09-2023,Delivered,857.94,Website,04-10-2023,0
2823,9596,12996,30-09-2023,Confirmed,2943.96,Website,03-10-2023,0
2824,16,18,01-10-2023,Delivered,7336.44,Website,03-10-2023,0
2825,129,176,01-10-2023,Delivered,2625.1,Website,04-10-2023,10
2826,2732,3683,01-10-2023,Delivered,927.06,Mobile App,08-10-2023,0
2827,3256,4386,01-10-2023,Delivered,548.19,Website,07-10-2023,0
2828,4754,6414,01-10-2023,Shipped,469.37,Website,06-10-2023,0
2829,5547,7497,01-10-2023,Delivered,3897.7,Mobile App,07-10-2023,0
2830,6063,8201,01-10-2023,Delivered,453.45,Website,05-10-2023,0
2831,6313,8535,01-10-2023,Shipped,5101.88,Website,03-10-2023,0
2832,7513,10160,01-10-2023,Delivered,881.92,Mobile App,08-10-2023,0
2833,7755,10490,01-10-2023,Delivered,3339.92,Mobile App,07-10-2023,0
2834,7938,10733,01-10-2023,Shipped,2095.46,Website,04-10-2023,0
2835,378,518,02-10-2023,Delivered,1794.24,Website,09-10-2023,0
2836,883,1198,02-10-2023,Pending,363.18,Website,06-10-2023,0
2837,1833,2477,02-10-2023,Delivered,3299.72,Mobile App,06-10-2023,0
2838,2004,2706,02-10-2023,Delivered,7233.78,Website,07-10-2023,0
2839,5722,7742,02-10-2023,Shipped,742.29,Mobile App,04-10-2023,20
2840,7210,9741,02-10-2023,Delivered,204.5,Website,08-10-2023,0
2841,7578,10249,02-10-2023,Delivered,543.42,Website,04-10-2023,10
2842,8913,12075,02-10-2023,Delivered,1613.55,Website,04-10-2023,0
2843,962,1298,03-10-2023,Delivered,1612.71,Mobile App,07-10-2023,10
2844,1910,2582,03-10-2023,Delivered,6006.06,Website,10-10-2023,5
2845,3343,4502,03-10-2023,Delivered,403.83,Website,09-10-2023,0
2846,3562,4804,03-10-2023,Delivered,1522.74,Website,07-10-2023,0
2847,3711,5009,03-10-2023,Delivered,2693.72,Website,06-10-2023,0
2848,4876,6576,03-10-2023,Delivered,2015,Website,10-10-2023,0
2849,5218,7064,03-10-2023,Shipped,13521.58,Mobile App,05-10-2023,0
2850,5300,7175,03-10-2023,Delivered,707.17,Website,06-10-2023,10
2851,6071,8212,03-10-2023,Delivered,4444.04,Website,07-10-2023,10
2852,6868,9281,03-10-2023,Delivered,1866.63,Website,05-10-2023,5
2853,7908,10697,03-10-2023,Shipped,483.66,Website,07-10-2023,5
2854,8037,10868,03-10-2023,Shipped,13333.47,Mobile App,06-10-2023,0
2855,9484,12841,03-10-2023,Delivered,1324.8,Mobile App,07-10-2023,0
2856,9959,13478,03-10-2023,Delivered,2897.81,Website,08-10-2023,0
2857,1870,2526,04-10-2023,Delivered,2243.77,Mobile App,06-10-2023,10
2858,1905,2577,04-10-2023,Delivered,2928.48,Website,08-10-2023,0
2859,2205,2971,04-10-2023,Delivered,13596.88,Mobile App,06-10-2023,5
2860,2355,3181,04-10-2023,Delivered,2858.67,Mobile App,07-10-2023,0
2861,3162,4262,04-10-2023,Delivered,12804.9,Website,07-10-2023,10
2862,3612,4879,04-10-2023,Delivered,25385.45,Mobile App,11-10-2023,5
2863,3753,5072,04-10-2023,Delivered,995.38,Mobile App,08-10-2023,5
2864,4264,5762,04-10-2023,Pending,1007.85,Mobile App,10-10-2023,0
2865,4753,6413,04-10-2023,Delivered,1550.74,Mobile App,11-10-2023,0
2866,5375,7273,04-10-2023,Confirmed,1302.35,Website,09-10-2023,0
2867,6422,8685,04-10-2023,Delivered,613.06,Mobile App,07-10-2023,0
2868,8572,11615,04-10-2023,Delivered,890.54,Mobile App,06-10-2023,0
2869,8903,12062,04-10-2023,Delivered,6652.35,Website,10-10-2023,0
2870,8904,12063,04-10-2023,Delivered,2207.57,Mobile App,11-10-2023,5
2871,9243,12515,04-10-2023,Delivered,345.33,Mobile App,08-10-2023,0
2872,9804,13268,04-10-2023,Shipped,2334.71,Website,09-10-2023,0
2873,887,1203,05-10-2023,Delivered,2423.38,Mobile App,10-10-2023,0
2874,4151,5604,05-10-2023,Shipped,300.67,Website,08-10-2023,0
2875,4935,6654,05-10-2023,Delivered,13413.25,Mobile App,10-10-2023,5
2876,6592,8915,05-10-2023,Delivered,887.35,Website,11-10-2023,5
2877,7874,10652,05-10-2023,Delivered,1050.7,Website,09-10-2023,0
2878,9402,12730,05-10-2023,Delivered,8960.57,Website,12-10-2023,0
2879,9665,13088,05-10-2023,Delivered,2688.57,Website,11-10-2023,0
2880,2179,2940,06-10-2023,Confirmed,5724.33,Mobile App,13-10-2023,10
2881,2695,3631,06-10-2023,Delivered,1582.6,Website,09-10-2023,10
2882,2926,3956,06-10-2023,Delivered,4792.49,Website,12-10-2023,0
2883,3481,4692,06-10-2023,Confirmed,878.64,Website,12-10-2023,10
2884,3959,5344,06-10-2023,Delivered,984.13,Website,08-10-2023,5
2885,4950,6674,06-10-2023,Delivered,3214.8,Mobile App,09-10-2023,5
2886,5167,6992,06-10-2023,Confirmed,1979.41,Website,12-10-2023,0
2887,5224,7072,06-10-2023,Delivered,13123.77,Mobile App,11-10-2023,0
2888,5303,7180,06-10-2023,Delivered,753.7,Mobile App,10-10-2023,0
2889,5825,7875,06-10-2023,Confirmed,875.09,Mobile App,11-10-2023,0
2890,7139,9642,06-10-2023,Delivered,1389.06,Mobile App,08-10-2023,0
2891,8057,10897,06-10-2023,Delivered,476.91,Mobile App,10-10-2023,0
2892,251,342,07-10-2023,Pending,746.48,Website,11-10-2023,5
2893,1024,1384,07-10-2023,Delivered,9109.94,Mobile App,10-10-2023,20
2894,2319,3126,07-10-2023,Delivered,6927.02,Mobile App,12-10-2023,5
2895,5433,7353,07-10-2023,Delivered,438.48,Website,14-10-2023,10
2896,5824,7873,07-10-2023,Delivered,220.98,Mobile App,14-10-2023,0
2897,6364,8604,07-10-2023,Delivered,374.66,Mobile App,11-10-2023,5
2898,6588,8908,07-10-2023,Delivered,957.6,Mobile App,09-10-2023,0
2899,7724,10449,07-10-2023,Delivered,416.92,Website,12-10-2023,0
2900,9686,13116,07-10-2023,Shipped,991.88,Mobile App,12-10-2023,0
2901,557,756,08-10-2023,Delivered,4963.95,Website,11-10-2023,0
2902,1708,2311,08-10-2023,Shipped,2875.92,Website,11-10-2023,0
2903,2304,3106,08-10-2023,Shipped,1372.36,Website,13-10-2023,0
2904,3328,4483,08-10-2023,Delivered,884.03,Mobile App,14-10-2023,0
2905,6118,8282,08-10-2023,Shipped,1567.7,Website,10-10-2023,0
2906,7330,9910,08-10-2023,Delivered,7645.23,Website,12-10-2023,5
2907,7853,10626,08-10-2023,Delivered,8467.18,Website,14-10-2023,0
2908,8329,11270,08-10-2023,Delivered,2709.64,Mobile App,11-10-2023,5
2909,8409,11377,08-10-2023,Delivered,2420.13,Mobile App,10-10-2023,20
2910,8992,12177,08-10-2023,Delivered,217.9,Website,15-10-2023,5
2911,922,1247,09-10-2023,Cancelled,25962.1,Website,16-10-2023,0
2912,1015,1370,09-10-2023,Cancelled,2869.13,Website,12-10-2023,10
2913,1389,1886,09-10-2023,Delivered,3345.61,Website,11-10-2023,0
2914,1637,2215,09-10-2023,Delivered,5110.82,Mobile App,12-10-2023,0
2915,3278,4418,09-10-2023,Delivered,945.75,Website,15-10-2023,5
2916,3395,4567,09-10-2023,Confirmed,5943.98,Website,12-10-2023,0
2917,4766,6428,09-10-2023,Delivered,5471.58,Website,11-10-2023,0
2918,6350,8584,09-10-2023,Delivered,223.13,Website,11-10-2023,5
2919,8235,11140,09-10-2023,Confirmed,429.63,Website,13-10-2023,10
2920,8508,11519,09-10-2023,Pending,7102.95,Mobile App,13-10-2023,0
2921,9642,13059,09-10-2023,Delivered,1680.69,Website,11-10-2023,10
2922,150,210,10-10-2023,Delivered,533.81,Website,13-10-2023,0
2923,698,941,10-10-2023,Delivered,14361.69,Website,16-10-2023,20
2924,962,1298,10-10-2023,Delivered,2154.03,Website,13-10-2023,0
2925,3279,4421,10-10-2023,Delivered,1544.85,Website,17-10-2023,0
2926,4465,6030,10-10-2023,Confirmed,1393.16,Mobile App,13-10-2023,0
2927,6568,8882,10-10-2023,Delivered,2216.28,Website,17-10-2023,0
2928,6815,9205,10-10-2023,Delivered,3926.97,Mobile App,13-10-2023,0
2929,7114,9604,10-10-2023,Delivered,1897.07,Mobile App,12-10-2023,10
2930,7568,10234,10-10-2023,Delivered,2374.87,Website,15-10-2023,0
2931,8281,11203,10-10-2023,Delivered,2694.79,Mobile App,13-10-2023,0
2932,8744,11846,10-10-2023,Delivered,26618.5,Website,15-10-2023,5
2933,9637,13054,10-10-2023,Delivered,255.17,Website,12-10-2023,0
2934,9699,13132,10-10-2023,Delivered,3926.06,Mobile App,17-10-2023,0
2935,1045,1410,11-10-2023,Delivered,357.39,Mobile App,15-10-2023,0
2936,2099,2836,11-10-2023,Confirmed,5023.47,Mobile App,17-10-2023,0
2937,2429,3281,11-10-2023,Delivered,1136.7,Website,17-10-2023,0
2938,4332,5850,11-10-2023,Delivered,2324.99,Website,13-10-2023,0
2939,5208,7049,11-10-2023,Delivered,5226.21,Website,18-10-2023,0
2940,6831,9227,11-10-2023,Delivered,2622.51,Website,18-10-2023,0
2941,7322,9900,11-10-2023,Delivered,2755.66,Mobile App,18-10-2023,0
2942,7725,10451,11-10-2023,Delivered,652.33,Website,15-10-2023,0
2943,8991,12176,11-10-2023,Delivered,1963.97,Mobile App,14-10-2023,0
2944,1917,2591,12-10-2023,Delivered,6397.35,Mobile App,17-10-2023,20
2945,3367,4531,12-10-2023,Delivered,11497.44,Mobile App,14-10-2023,0
2946,3495,4713,12-10-2023,Delivered,1814.51,Website,14-10-2023,0
2947,5604,7580,12-10-2023,Delivered,556.95,Website,19-10-2023,5
2948,6159,8336,12-10-2023,Delivered,6028.05,Mobile App,14-10-2023,20
2949,6175,8356,12-10-2023,Delivered,4429.7,Mobile App,16-10-2023,0
2950,6617,8946,12-10-2023,Delivered,10546.05,Mobile App,16-10-2023,0
2951,6697,9054,12-10-2023,Delivered,321.83,Website,14-10-2023,0
2952,7921,10713,12-10-2023,Delivered,214.1,Website,19-10-2023,0
2953,8075,10922,12-10-2023,Delivered,7202.31,Mobile App,14-10-2023,0
2954,8318,11252,12-10-2023,Delivered,1587.43,Website,14-10-2023,0
2955,9411,12744,12-10-2023,Pending,772.68,Website,19-10-2023,0
2956,9703,13140,12-10-2023,Delivered,3890.61,Mobile App,14-10-2023,5
2957,750,1013,13-10-2023,Delivered,1900.74,Website,19-10-2023,0
2958,3100,4185,13-10-2023,Delivered,1228.61,Mobile App,18-10-2023,0
2959,3485,4696,13-10-2023,Delivered,536.89,Mobile App,18-10-2023,5
2960,4259,5755,13-10-2023,Delivered,392,Mobile App,15-10-2023,0
2961,5483,7417,13-10-2023,Delivered,1511.26,Website,20-10-2023,10
2962,5605,7582,13-10-2023,Delivered,282.26,Website,20-10-2023,0
2963,6257,8462,13-10-2023,Delivered,2743.02,Website,16-10-2023,0
2964,7156,9668,13-10-2023,Delivered,7540.89,Website,18-10-2023,0
2965,9404,12733,13-10-2023,Confirmed,2602.65,Website,17-10-2023,5
2966,9638,13055,13-10-2023,Delivered,4718.06,Website,18-10-2023,0
2967,2960,4005,14-10-2023,Delivered,1323.12,Mobile App,19-10-2023,0
2968,4694,6337,14-10-2023,Delivered,13497.38,Website,17-10-2023,0
2969,5376,7274,14-10-2023,Shipped,555.06,Website,19-10-2023,0
2970,5745,7772,14-10-2023,Delivered,1061.13,Mobile App,17-10-2023,5
2971,5884,7951,14-10-2023,Delivered,961.28,Mobile App,19-10-2023,0
2972,8748,11850,14-10-2023,Delivered,2619.54,Website,17-10-2023,0
2973,9945,13458,14-10-2023,Shipped,3482.09,Mobile App,18-10-2023,0
2974,605,822,15-10-2023,Delivered,1282.02,Website,19-10-2023,0
2975,1631,2208,15-10-2023,Delivered,1540.94,Website,22-10-2023,0
2976,1731,2340,15-10-2023,Delivered,3508.35,Mobile App,19-10-2023,0
2977,4465,6030,15-10-2023,Pending,2722.41,Website,22-10-2023,0
2978,4930,6649,15-10-2023,Delivered,992.83,Mobile App,20-10-2023,5
2979,6212,8407,15-10-2023,Delivered,610.6,Website,21-10-2023,0
2980,6212,8407,15-10-2023,Delivered,1622.28,Mobile App,21-10-2023,5
2981,6823,9213,15-10-2023,Shipped,3783.33,Website,17-10-2023,0
2982,8019,10844,15-10-2023,Delivered,1236.43,Website,18-10-2023,0
2983,461,630,16-10-2023,Shipped,1860.84,Website,18-10-2023,0
2984,1058,1428,16-10-2023,Shipped,2731.02,Mobile App,21-10-2023,0
2985,1224,1658,16-10-2023,Pending,1537.07,Mobile App,23-10-2023,0
2986,1625,2200,16-10-2023,Delivered,301.52,Website,18-10-2023,0
2987,4043,5455,16-10-2023,Delivered,292.26,Mobile App,23-10-2023,0
2988,4380,5914,16-10-2023,Delivered,1379.78,Mobile App,18-10-2023,10
2989,5296,7171,16-10-2023,Delivered,9415.1,Website,22-10-2023,0
