product_id,product_name,category_id,seller_id,brand,stock_keeping_unit,price,cost_price,discount_percentage,description,average_rating,total_reviews,launch_date,is_active
528,Prestige Eco Storage Box,3,107,Prestige,HMK-PRE-00528,20608.46,13555.7,25,"Prestige Storage Box designed for quality, durability and everyday use.",4.0,400,2022-03-18,True
529,Barbie Eco Doll,7,108,Barbie,TOY-BAR-00529,1213.84,730.76,0,"Barbie Doll designed for quality, durability and everyday use.",4.5,126,2025-01-07,True
530,Funskool Premium Toy Car,7,108,Funskool,TOY-FUN-00530,544.38,301.97,15,"Funskool Toy Car designed for quality, durability and everyday use.",4.6,103,2023-10-06,True
531,Barbie Plus Doll,7,108,Barbie,TOY-BAR-00531,4665.49,3438.35,10,"Barbie Doll designed for quality, durability and everyday use.",4.7,110,2025-02-26,True
532,Barbie Premium Board Game,7,108,Barbie,TOY-BAR-00532,2974.1,2391.3,5,"Barbie Board Game designed for quality, durability and everyday use.",4.6,36,2026-01-23,True
533,Lego Advanced Board Game,7,108,Lego,TOY-LEG-00533,3583.44,2092.55,10,"Lego Board Game designed for quality, durability and everyday use.",4.4,519,2022-12-14,False
534,Pigeon Classic Induction Cooktop,3,109,Pigeon,HMK-PIG-00534,13322.24,9765.48,5,"Pigeon Induction Cooktop designed for quality, durability and everyday use.",4.4,410,2023-06-09,True
535,Borosil Plus Bottle,3,109,Borosil,HMK-BOR-00535,1792.97,1170.92,20,"Borosil Bottle designed for quality, durability and everyday use.",4.6,166,2025-08-18,True
536,Pigeon Pro Bottle,3,109,Pigeon,HMK-PIG-00536,7585.61,4252.48,30,"Pigeon Bottle designed for quality, durability and everyday use.",4.3,16,2026-02-28,True
537,Pigeon Ultra Induction Cooktop,3,109,Pigeon,HMK-PIG-00537,14535.07,10856.19,5,"Pigeon Induction Cooktop designed for quality, durability and everyday use.",4.3,224,2019-05-12,True
538,Prestige Pro Bottle,3,109,Prestige,HMK-PRE-00538,3747.2,2376.82,25,"Prestige Bottle designed for quality, durability and everyday use.",5.0,725,2020-12-23,True
539,Cello Max Pressure Cooker,3,109,Cello,HMK-CEL-00539,20292.1,12751.06,15,"Cello Pressure Cooker designed for quality, durability and everyday use.",4.6,235,2023-03-09,False
540,GoMechanic Advanced Helmet,10,110,GoMechanic,AUT-GOM-00540,37761.68,25447.01,5,"GoMechanic Helmet designed for quality, durability and everyday use.",4.4,167,2023-12-09,True
541,3M Pro Engine Oil,10,110,3M,AUT-3M-00541,37896.45,22161.78,0,"3M Engine Oil designed for quality, durability and everyday use.",4.7,199,2022-12-26,True
542,Michelin Pro Tyre Inflator,10,110,Michelin,AUT-MIC-00542,7684.92,6233.11,0,"Michelin Tyre Inflator designed for quality, durability and everyday use.",3.9,286,2024-10-08,True
543,Bosch Eco Engine Oil,10,110,Bosch,AUT-BOS-00543,32052.5,26823.3,10,"Bosch Engine Oil designed for quality, durability and everyday use.",3.9,109,2024-11-17,True
544,Bosch Plus Car Cover,10,110,Bosch,AUT-BOS-00544,19862.11,15531.08,20,"Bosch Car Cover designed for quality, durability and everyday use.",4.3,173,2024-02-04,True
545,Castrol Eco Car Cover,10,110,Castrol,AUT-CAS-00545,1023.61,565.59,0,"Castrol Car Cover designed for quality, durability and everyday use.",4.7,109,2025-07-02,True
546,3M Smart Car Cover,10,110,3M,AUT-3M-00546,2185.07,1607.82,0,"3M Car Cover designed for quality, durability and everyday use.",4.5,283,2024-03-20,True
547,Bosch Classic Engine Oil,10,110,Bosch,AUT-BOS-00547,42893.82,25263.27,15,"Bosch Engine Oil designed for quality, durability and everyday use.",4.0,269,2024-01-14,True
548,Aashirvaad Classic Tea,8,111,Aashirvaad,GRO-AAS-00548,1295.62,1071.23,5,"Aashirvaad Tea designed for quality, durability and everyday use.",4.7,105,2024-10-24,True
549,Tata Premium Oil,8,111,Tata,GRO-TAT-00549,796.46,517.54,0,"Tata Oil designed for quality, durability and everyday use.",3.8,115,2022-06-21,True
550,Fortune Elite Coffee,8,111,Fortune,GRO-FOR-00550,397.96,277.62,0,"Fortune Coffee designed for quality, durability and everyday use.",4.2,572,2020-08-05,True
551,Tata Classic Rice,8,111,Tata,GRO-TAT-00551,187.3,143.9,20,"Tata Rice designed for quality, durability and everyday use.",5.0,79,2023-01-02,True
552,Sony Plus Keyboard,1,112,Sony,ELE-SON-00552,2548.16,1942.42,20,"Sony Keyboard designed for quality, durability and everyday use.",4.6,336,2023-05-24,True
553,LG Classic Mouse,1,112,LG,ELE-LG-00553,85952.1,71384.31,5,"LG Mouse designed for quality, durability and everyday use.",4.4,247,2023-07-05,True
554,Sony Advanced Smartphone,1,112,Sony,ELE-SON-00554,114547.06,72965.06,5,"Sony Smartphone designed for quality, durability and everyday use.",4.5,116,2024-01-27,True
555,Apple Advanced Monitor,1,112,Apple,ELE-APP-00555,14559.65,10771.77,20,"Apple Monitor designed for quality, durability and everyday use.",4.9,600,2021-05-03,True
556,Oxford Eco Story Book,4,113,Oxford,BOO-OXF-00556,1935.16,1535.61,40,"Oxford Story Book designed for quality, durability and everyday use.",5.0,143,2021-11-22,True
557,HarperCollins Advanced Biography,4,113,HarperCollins,BOO-HAR-00557,1889.17,1532.23,10,"HarperCollins Biography designed for quality, durability and everyday use.",4.3,157,2020-05-27,True
558,McGraw Hill Advanced Novel,4,113,McGraw Hill,BOO-MCG-00558,1828.28,1344.72,5,"McGraw Hill Novel designed for quality, durability and everyday use.",4.4,191,2019-10-10,True
559,Penguin Plus Story Book,4,113,Penguin,BOO-PEN-00559,465.78,338.77,20,"Penguin Story Book designed for quality, durability and everyday use.",5.0,14,2026-06-14,True
560,HarperCollins Max Story Book,4,113,HarperCollins,BOO-HAR-00560,1651.31,1394.79,15,"HarperCollins Story Book designed for quality, durability and everyday use.",4.8,34,2026-03-25,True
561,HarperCollins Plus Novel,4,113,HarperCollins,BOO-HAR-00561,470.88,267.91,5,"HarperCollins Novel designed for quality, durability and everyday use.",4.3,363,2022-01-27,True
562,Cosco Ultra Football,6,114,Cosco,SPO-COS-00562,3449.05,2773.76,15,"Cosco Football designed for quality, durability and everyday use.",4.2,222,2019-05-14,True
563,Adidas Plus Football,6,114,Adidas,SPO-ADI-00563,26664.0,17994.64,20,"Adidas Football designed for quality, durability and everyday use.",4.2,76,2024-02-27,True
564,Cosco Elite Dumbbells,6,114,Cosco,SPO-COS-00564,7557.99,4552.67,15,"Cosco Dumbbells designed for quality, durability and everyday use.",4.5,5,2026-06-07,True
565,Puma Elite Yoga Mat,6,114,Puma,SPO-PUM-00565,634.82,394.03,0,"Puma Yoga Mat designed for quality, durability and everyday use.",4.5,692,2019-01-06,True
566,SG Pro Cricket Bat,6,115,SG,SPO-SG-00566,2065.54,1205.87,0,"SG Cricket Bat designed for quality, durability and everyday use.",4.1,65,2025-10-15,True
567,Nike Max Football,6,115,Nike,SPO-NIK-00567,8909.4,6061.97,5,"Nike Football designed for quality, durability and everyday use.",4.2,113,2023-03-30,True
568,Cosco Ultra Cricket Bat,6,115,Cosco,SPO-COS-00568,23672.01,16464.32,0,"Cosco Cricket Bat designed for quality, durability and everyday use.",4.0,37,2026-04-28,True
569,Adidas Smart Yoga Mat,6,115,Adidas,SPO-ADI-00569,23479.77,15211.13,0,"Adidas Yoga Mat designed for quality, durability and everyday use.",4.3,76,2025-02-08,True
570,Cosco Premium Dumbbells,6,115,Cosco,SPO-COS-00570,26769.42,15887.18,30,"Cosco Dumbbells designed for quality, durability and everyday use.",4.6,294,2023-10-07,True
571,Hot Wheels Max Toy Car,7,116,Hot Wheels,TOY-HOT-00571,810.62,614.18,0,"Hot Wheels Toy Car designed for quality, durability and everyday use.",4.9,127,2025-07-28,True
572,Hot Wheels Pro Toy Car,7,116,Hot Wheels,TOY-HOT-00572,3097.45,2437.27,15,"Hot Wheels Toy Car designed for quality, durability and everyday use.",4.5,188,2021-04-15,True
573,Nerf Smart Doll,7,116,Nerf,TOY-NER-00573,3039.59,2435.01,5,"Nerf Doll designed for quality, durability and everyday use.",4.3,103,2024-05-20,True
574,Nerf Plus Toy Car,7,116,Nerf,TOY-NER-00574,4742.01,3908.02,25,"Nerf Toy Car designed for quality, durability and everyday use.",4.7,656,2019-04-27,True
575,Nerf Advanced Doll,7,116,Nerf,TOY-NER-00575,4086.64,3101.74,0,"Nerf Doll designed for quality, durability and everyday use.",4.6,869,2018-01-13,True
576,Maybelline Pro Serum,5,117,Maybelline,BEA-MAY-00576,1309.45,1112.62,0,"Maybelline Serum designed for quality, durability and everyday use.",4.4,519,2022-07-29,True
577,Mamaearth Advanced Face Wash,5,117,Mamaearth,BEA-MAM-00577,2399.24,1419.36,15,"Mamaearth Face Wash designed for quality, durability and everyday use.",4.9,20,2025-08-08,True
578,Lakme Max Lipstick,5,117,Lakme,BEA-LAK-00578,2724.96,1741.19,20,"Lakme Lipstick designed for quality, durability and everyday use.",4.3,50,2026-03-24,True
579,Minimalist Plus Face Wash,5,117,Minimalist,BEA-MIN-00579,4422.11,3408.25,0,"Minimalist Face Wash designed for quality, durability and everyday use.",3.8,116,2023-04-16,True
580,Loreal Premium Moisturizer,5,117,Loreal,BEA-LOR-00580,1923.02,1158.77,10,"Loreal Moisturizer designed for quality, durability and everyday use.",5.0,75,2024-02-24,False
581,Maybelline Classic Moisturizer,5,117,Maybelline,BEA-MAY-00581,3297.84,2543.34,20,"Maybelline Moisturizer designed for quality, durability and everyday use.",4.0,122,2024-04-06,True
582,Nivea Elite Moisturizer,5,117,Nivea,BEA-NIV-00582,1494.15,850.19,5,"Nivea Moisturizer designed for quality, durability and everyday use.",4.6,300,2023-09-09,True
583,Borosil Advanced Bottle,3,118,Borosil,HMK-BOR-00583,15713.31,12413.06,30,"Borosil Bottle designed for quality, durability and everyday use.",4.2,156,2023-05-15,True
584,Pigeon Classic Mixer,3,118,Pigeon,HMK-PIG-00584,10071.72,6079.73,40,"Pigeon Mixer designed for quality, durability and everyday use.",5.0,271,2020-08-17,True
585,Philips Premium Induction Cooktop,3,118,Philips,HMK-PHI-00585,7682.65,6460.13,10,"Philips Induction Cooktop designed for quality, durability and everyday use.",4.9,457,2022-06-28,True
586,Milton Classic Cookware Set,3,118,Milton,HMK-MIL-00586,1039.9,822.14,25,"Milton Cookware Set designed for quality, durability and everyday use.",4.6,434,2021-12-03,True
587,Cello Eco Storage Box,3,118,Cello,HMK-CEL-00587,21126.74,14441.75,5,"Cello Storage Box designed for quality, durability and everyday use.",4.9,193,2023-12-18,True
588,Milton Premium Bottle,3,118,Milton,HMK-MIL-00588,4134.29,2626.57,40,"Milton Bottle designed for quality, durability and everyday use.",4.4,286,2021-08-07,False
589,Dabur Smart Vitamin Tablets,9,119,Dabur,HEA-DAB-00589,672.89,570.7,10,"Dabur Vitamin Tablets designed for quality, durability and everyday use.",4.6,183,2024-02-25,True
590,Horlicks Ultra Hand Sanitizer,9,119,Horlicks,HEA-HOR-00590,1927.28,1372.15,0,"Horlicks Hand Sanitizer designed for quality, durability and everyday use.",4.8,147,2025-04-08,True
591,Ensure Ultra Hand Sanitizer,9,119,Ensure,HEA-ENS-00591,121.04,93.39,40,"Ensure Hand Sanitizer designed for quality, durability and everyday use.",4.7,94,2025-08-28,True
592,Dettol Plus Vitamin Tablets,9,119,Dettol,HEA-DET-00592,3669.86,3033.83,5,"Dettol Vitamin Tablets designed for quality, durability and everyday use.",4.9,131,2023-03-24,True
593,Himalaya Premium Hand Sanitizer,9,119,Himalaya,HEA-HIM-00593,2067.99,1659.07,10,"Himalaya Hand Sanitizer designed for quality, durability and everyday use.",5.0,339,2019-10-19,True
594,Dabur Smart Hand Sanitizer,9,119,Dabur,HEA-DAB-00594,210.49,149.77,10,"Dabur Hand Sanitizer designed for quality, durability and everyday use.",4.4,543,2019-06-09,True
595,Borosil Premium Induction Cooktop,3,120,Borosil,HMK-BOR-00595,22756.95,14981.34,0,"Borosil Induction Cooktop designed for quality, durability and everyday use.",4.1,23,2025-02-02,True
596,Milton Advanced Bottle,3,120,Milton,HMK-MIL-00596,21920.39,12632.27,15,"Milton Bottle designed for quality, durability and everyday use.",4.6,93,2025-06-25,True
597,Cello Elite Pressure Cooker,3,120,Cello,HMK-CEL-00597,3919.41,2846.1,0,"Cello Pressure Cooker designed for quality, durability and everyday use.",4.9,105,2025-12-11,True
598,Borosil Classic Pressure Cooker,3,120,Borosil,HMK-BOR-00598,662.16,491.09,5,"Borosil Pressure Cooker designed for quality, durability and everyday use.",4.9,48,2026-03-09,True
599,Amul Eco Oil,8,121,Amul,GRO-AMU-00599,1006.64,802.13,5,"Amul Oil designed for quality, durability and everyday use.",4.5,77,2025-08-07,True
600,Tata Pro Atta,8,121,Tata,GRO-TAT-00600,635.33,471.52,15,"Tata Atta designed for quality, durability and everyday use.",4.9,146,2024-08-12,True
601,Fortune Classic Rice,8,121,Fortune,GRO-FOR-00601,1541.2,1075.63,40,"Fortune Rice designed for quality, durability and everyday use.",4.5,164,2025-09-11,True
602,Aashirvaad Advanced Milk Powder,8,121,Aashirvaad,GRO-AAS-00602,1949.8,1551.04,5,"Aashirvaad Milk Powder designed for quality, durability and everyday use.",4.3,326,2018-09-23,True
603,McGraw Hill Max Dictionary,4,122,McGraw Hill,BOO-MCG-00603,452.12,285.65,10,"McGraw Hill Dictionary designed for quality, durability and everyday use.",3.9,114,2024-08-16,True
604,Penguin Smart Biography,4,122,Penguin,BOO-PEN-00604,1567.92,948.55,0,"Penguin Biography designed for quality, durability and everyday use.",4.3,251,2024-10-09,True
605,Oxford Max Textbook,4,122,Oxford,BOO-OXF-00605,327.29,236.96,20,"Oxford Textbook designed for quality, durability and everyday use.",5.0,144,2025-02-02,True
606,Fortune Smart Rice,8,123,Fortune,GRO-FOR-00606,351.38,216.57,0,"Fortune Rice designed for quality, durability and everyday use.",4.0,156,2025-12-12,True
607,Tata Advanced Tea,8,123,Tata,GRO-TAT-00607,1836.26,1074.16,0,"Tata Tea designed for quality, durability and everyday use.",5.0,151,2022-01-12,True
608,Nestle Max Coffee,8,123,Nestle,GRO-NES-00608,385.8,247.45,20,"Nestle Coffee designed for quality, durability and everyday use.",4.9,352,2020-10-18,True
609,Fortune Classic Atta,8,123,Fortune,GRO-FOR-00609,878.37,684.17,0,"Fortune Atta designed for quality, durability and everyday use.",5.0,30,2025-06-02,True
610,Tata Eco Milk Powder,8,123,Tata,GRO-TAT-00610,1206.69,833.49,30,"Tata Milk Powder designed for quality, durability and everyday use.",5.0,218,2020-01-22,True
611,Nestle Plus Atta,8,123,Nestle,GRO-NES-00611,1807.29,1094.2,5,"Nestle Atta designed for quality, durability and everyday use.",5.0,282,2024-07-22,True
612,Aashirvaad Eco Atta,8,123,Aashirvaad,GRO-AAS-00612,1572.56,1154.08,10,"Aashirvaad Atta designed for quality, durability and everyday use.",5.0,330,2023-01-29,True
613,Oxford Eco Dictionary,4,124,Oxford,BOO-OXF-00613,158.01,121.29,30,"Oxford Dictionary designed for quality, durability and everyday use.",3.9,113,2025-08-30,True
614,HarperCollins Classic Story Book,4,124,HarperCollins,BOO-HAR-00614,484.57,318.09,5,"HarperCollins Story Book designed for quality, durability and everyday use.",4.9,441,2020-08-19,True
615,Penguin Ultra Biography,4,124,Penguin,BOO-PEN-00615,1067.26,702.66,5,"Penguin Biography designed for quality, durability and everyday use.",4.3,258,2019-05-21,True
616,McGraw Hill Pro Biography,4,124,McGraw Hill,BOO-MCG-00616,1421.04,1140.14,5,"McGraw Hill Biography designed for quality, durability and everyday use.",4.7,68,2025-05-26,True
617,McGraw Hill Ultra Textbook,4,125,McGraw Hill,BOO-MCG-00617,173.65,130.63,15,"McGraw Hill Textbook designed for quality, durability and everyday use.",4.7,121,2023-06-24,True
618,McGraw Hill Classic Biography,4,125,McGraw Hill,BOO-MCG-00618,1521.65,1244.3,0,"McGraw Hill Biography designed for quality, durability and everyday use.",4.7,513,2021-02-14,True
619,McGraw Hill Pro Story Book,4,125,McGraw Hill,BOO-MCG-00619,1564.91,1220.3,15,"McGraw Hill Story Book designed for quality, durability and everyday use.",4.3,111,2025-03-30,True
620,Pearson Advanced Story Book,4,125,Pearson,BOO-PEA-00620,1096.12,651.33,10,"Pearson Story Book designed for quality, durability and everyday use.",4.9,200,2024-04-17,True
621,Penguin Premium Novel,4,125,Penguin,BOO-PEN-00621,1686.08,1179.31,0,"Penguin Novel designed for quality, durability and everyday use.",4.9,79,2024-10-31,True
622,Pearson Classic Novel,4,125,Pearson,BOO-PEA-00622,1373.0,969.32,10,"Pearson Novel designed for quality, durability and everyday use.",4.6,331,2022-10-16,True
623,Pearson Eco Textbook,4,125,Pearson,BOO-PEA-00623,1161.25,970.54,0,"Pearson Textbook designed for quality, durability and everyday use.",4.6,135,2025-02-24,True
624,Ensure Premium Protein Powder,9,126,Ensure,HEA-ENS-00624,966.66,722.89,20,"Ensure Protein Powder designed for quality, durability and everyday use.",4.0,148,2022-06-01,True
625,Ensure Classic First Aid Kit,9,126,Ensure,HEA-ENS-00625,2887.39,2012.99,10,"Ensure First Aid Kit designed for quality, durability and everyday use.",4.5,10,2026-02-25,True
626,Ensure Advanced Hand Sanitizer,9,126,Ensure,HEA-ENS-00626,2996.12,1987.44,15,"Ensure Hand Sanitizer designed for quality, durability and everyday use.",4.2,148,2020-05-05,True
627,Dabur Max Hand Sanitizer,9,126,Dabur,HEA-DAB-00627,4066.81,2949.21,20,"Dabur Hand Sanitizer designed for quality, durability and everyday use.",4.4,108,2025-05-26,False
628,Ensure Premium Hand Sanitizer,9,126,Ensure,HEA-ENS-00628,3340.08,2085.16,15,"Ensure Hand Sanitizer designed for quality, durability and everyday use.",4.5,216,2023-05-15,True
629,Cosco Premium Yoga Mat,6,127,Cosco,SPO-COS-00629,14096.83,11404.48,10,"Cosco Yoga Mat designed for quality, durability and everyday use.",3.9,381,2022-08-19,True
630,Puma Plus Dumbbells,6,127,Puma,SPO-PUM-00630,12013.87,8671.15,20,"Puma Dumbbells designed for quality, durability and everyday use.",5.0,167,2024-11-19,True
631,SG Ultra Yoga Mat,6,127,SG,SPO-SG-00631,18637.42,12282.07,10,"SG Yoga Mat designed for quality, durability and everyday use.",4.6,334,2023-06-04,True
632,Puma Pro Football,6,127,Puma,SPO-PUM-00632,29888.72,20043.62,5,"Puma Football designed for quality, durability and everyday use.",4.3,237,2019-08-16,True
633,Nestle Advanced Coffee,8,128,Nestle,GRO-NES-00633,882.86,577.56,0,"Nestle Coffee designed for quality, durability and everyday use.",4.1,150,2024-09-06,True
634,Aashirvaad Elite Atta,8,128,Aashirvaad,GRO-AAS-00634,834.49,615.43,10,"Aashirvaad Atta designed for quality, durability and everyday use.",4.2,762,2020-02-08,True
635,Fortune Advanced Coffee,8,128,Fortune,GRO-FOR-00635,465.26,390.18,20,"Fortune Coffee designed for quality, durability and everyday use.",4.6,131,2025-12-27,True
636,Tata Smart Coffee,8,128,Tata,GRO-TAT-00636,760.34,451.89,0,"Tata Coffee designed for quality, durability and everyday use.",4.4,290,2022-06-10,True
637,Nike Elite Cricket Bat,6,129,Nike,SPO-NIK-00637,8374.58,5327.18,0,"Nike Cricket Bat designed for quality, durability and everyday use.",4.4,216,2021-05-03,True
638,Nike Pro Cricket Bat,6,129,Nike,SPO-NIK-00638,14192.71,10189.62,10,"Nike Cricket Bat designed for quality, durability and everyday use.",4.4,439,2018-06-13,True
639,Puma Eco Yoga Mat,6,129,Puma,SPO-PUM-00639,5691.56,4586.01,40,"Puma Yoga Mat designed for quality, durability and everyday use.",4.6,481,2018-03-27,True
